"Date","Price","Open","High","Low","Vol.","Change %"
"2016-10-26","3.9520","4.0006","4.0373","3.9040","","1.92%"
"2016-10-25","3.8774","4.0006","4.0323","3.9179","","0.00%"
"2016-10-24","3.8774","4.0006","4.0451","3.9040","","-0.20%"
"2016-10-21","3.8852","3.9650","4.0378","3.9095","","-0.10%"
"2016-10-20","3.8891","4.0000","4.0599","3.8541","","0.05%"
"2016-10-19","3.8871","4.0000","4.0323","3.9065","","0.40%"
"2016-10-18","3.8716","3.9750","4.0323","3.9065","","-2.48%"
"2016-10-17","3.9700","4.0000","4.0000","3.9295","","0.90%"
"2016-10-14","3.9344","4.0000","4.0002","3.9467","","-0.10%"
"2016-10-13","3.9383","4.0000","4.0000","3.9195","","-0.10%"
"2016-10-12","3.9422","4.0000","4.0000","3.9050","","-0.10%"
"2016-10-11","3.9461","4.0000","4.0000","3.9350","","1.08%"
"2016-10-10","3.9038","4.0000","4.0333","3.9054","","0.18%"
"2016-10-07","3.8969","4.0000","4.0323","3.8544","","0.30%"
"2016-10-06","3.8852","4.0000","4.0323","3.9013","","-0.30%"
"2016-10-05","3.8969","4.0000","4.0323","3.8544","","-0.66%"
"2016-10-04","3.9227","4.0000","4.0000","3.9409","","-0.69%"
"2016-10-03","3.9500","4.0000","4.0000","3.9195","","0.40%"
"2016-09-30","3.9344","4.0000","4.0025","3.9467","","-0.20%"
"2016-09-29","3.9422","4.0000","4.0175","3.9075","","-0.20%"
"2016-09-28","3.9500","3.9504","4.0101","3.9181","","-0.05%"
"2016-09-27","3.9520","3.9504","4.0101","3.9181","","3.06%"
"2016-09-26","3.8348","3.9504","4.0602","3.8969","","-3.89%"
"2016-09-23","3.9900","3.9504","4.0068","3.9181","","4.05%"
"2016-09-22","3.8348","3.9504","4.0299","3.8937","","-0.20%"
"2016-09-21","3.8424","3.9325","4.0222","3.8937","","-0.10%"
"2016-09-20","3.8462","3.9500","4.0426","3.8586","","-0.10%"
"2016-09-19","3.8500","3.9504","4.0075","3.8845","","0.00%"
"2016-09-16","3.8500","3.9504","4.0007","3.8975","","-0.10%"
"2016-09-15","3.8539","3.9500","3.9995","3.8725","","-0.20%"
"2016-09-14","3.8617","3.9450","4.0199","3.8974","","-1.70%"
"2016-09-13","3.9283","3.9559","4.0150","3.8980","","-0.10%"
"2016-09-12","3.9322","3.9559","4.0054","3.8343","","0.66%"
"2016-09-09","3.9066","3.9500","4.0129","3.9075","","0.10%"
"2016-09-08","3.9027","3.9559","4.0129","3.9005","","-0.10%"
"2016-09-07","3.9066","3.9559","4.0129","3.8425","","-0.20%"
"2016-09-06","3.9144","3.9559","4.0194","3.8343","","-0.40%"
"2016-09-05","3.9300","3.9559","4.0211","3.7797","","0.20%"
"2016-09-02","3.9222","3.9559","4.0206","3.8750","","1.44%"
"2016-09-01","3.8667","3.9559","4.0216","3.8795","","0.03%"
"2016-08-31","3.8657","3.9559","4.0181","3.8500","","0.25%"
"2016-08-30","3.8560","3.9750","4.0120","3.8293","","0.30%"
"2016-08-29","3.8443","3.9559","4.0221","3.7797","","-0.75%"
"2016-08-26","3.8733","3.9559","4.0129","3.8956","","-1.15%"
"2016-08-25","3.9183","3.9550","4.0154","3.8164","","3.69%"
"2016-08-24","3.7788","3.8604","4.0257","3.8307","","-1.40%"
"2016-08-23","3.8324","3.9350","4.0237","3.8250","","-0.51%"
"2016-08-22","3.8522","3.9400","4.0257","3.8293","","0.00%"
"2016-08-19","3.8522","3.9400","4.0097","3.8650","","0.10%"
"2016-08-18","3.8483","3.9400","4.0200","3.8650","","-0.10%"
"2016-08-17","3.8522","3.9450","4.0150","3.8750","","-0.20%"
"2016-08-16","3.8600","3.9500","4.0063","3.8600","","0.20%"
"2016-08-15","3.8522","3.9600","4.0093","3.8725","","-1.98%"
"2016-08-12","3.9300","3.9380","3.9675","3.8825","","0.04%"
"2016-08-11","3.9283","3.9600","3.9675","3.8775","","0.06%"
"2016-08-10","3.9261","3.9600","3.9675","3.8775","","0.00%"
"2016-08-09","3.9261","3.9600","3.9675","3.8800","","-0.35%"
"2016-08-08","3.9400","3.9600","3.9687","3.8700","","-0.38%"
"2016-08-05","3.9550","3.9600","3.9850","3.9050","","0.64%"
"2016-08-04","3.9300","3.9450","3.9700","3.9100","","0.00%"
"2016-08-03","3.9300","3.9433","3.9713","3.8700","","-0.15%"
"2016-08-02","3.9361","3.9645","3.9666","3.8800","","0.10%"
"2016-08-01","3.9322","3.9645","3.9829","3.8600","","2.91%"
"2016-07-29","3.8210","3.9645","3.9875","3.8700","","0.00%"
"2016-07-28","3.8210","3.9450","3.9725","3.8655","","-2.53%"
"2016-07-27","3.9200","3.9450","3.9875","3.8790","","2.39%"
"2016-07-26","3.8286","3.9450","3.9875","3.8238","","-0.87%"
"2016-07-25","3.8622","3.9475","3.9704","3.8775","","-1.63%"
"2016-07-22","3.9261","3.9475","3.9925","3.8575","","2.07%"
"2016-07-21","3.8466","3.9500","4.0025","3.8775","","-0.20%"
"2016-07-20","3.8544","3.9500","4.0050","3.8800","","-1.55%"
"2016-07-19","3.9150","3.9500","4.0075","3.8800","","1.37%"
"2016-07-18","3.8622","3.9500","4.0075","3.8538","","-1.63%"
"2016-07-15","3.9261","3.9500","4.0075","3.8300","","0.56%"
"2016-07-14","3.9044","3.9500","4.0078","3.8588","","-0.10%"
"2016-07-13","3.9083","3.9250","4.0085","3.8575","","-0.35%"
"2016-07-12","3.9222","3.9500","4.0075","3.8588","","-0.10%"
"2016-07-11","3.9261","3.9500","3.9875","3.8588","","0.71%"
"2016-07-08","3.8983","3.9500","3.9725","3.8625","","1.72%"
"2016-07-07","3.8324","3.9500","3.9800","3.8463","","-2.19%"
"2016-07-06","3.9183","3.9500","3.9600","3.8613","","0.21%"
"2016-07-05","3.9100","3.9500","3.9705","3.8588","","-0.89%"
"2016-07-04","3.9450","3.9500","3.9693","3.8500","","0.38%"
"2016-07-01","3.9300","3.9500","3.9900","3.9400","","-0.25%"
"2016-06-30","3.9400","3.9500","3.9900","3.8600","","1.23%"
"2016-06-29","3.8922","3.9200","3.9785","3.8613","","1.46%"
"2016-06-28","3.8362","3.9500","3.9840","3.8412","","-1.38%"
"2016-06-27","3.8900","3.9250","3.9775","3.8350","","0.10%"
"2016-06-24","3.8861","3.9250","3.9575","3.8538","","-0.61%"
"2016-06-23","3.9100","3.9250","3.9775","3.8625","","0.36%"
"2016-06-22","3.8961","3.9250","3.9815","3.8650","","0.36%"
"2016-06-21","3.8822","3.9250","3.9700","3.8550","","-0.46%"
"2016-06-20","3.9000","3.9250","3.9610","3.8417","","2.81%"
"2016-06-17","3.7934","3.9250","3.9700","3.8405","","-2.39%"
"2016-06-16","3.8861","3.9250","3.9525","3.8261","","0.62%"
"2016-06-15","3.8622","3.8700","3.9775","3.8088","","1.61%"
"2016-06-14","3.8010","3.9250","3.9900","3.8131","","0.00%"
"2016-06-13","3.8010","3.9250","3.9710","3.8311","","-1.53%"
"2016-06-10","3.8600","3.9250","3.9680","3.8300","","0.62%"
"2016-06-09","3.8362","3.9250","3.9600","3.8349","","-0.52%"
"2016-06-08","3.8561","3.8683","3.9500","3.8550","","0.16%"
"2016-06-07","3.8500","3.9100","3.9538","3.8150","","0.89%"
"2016-06-06","3.8162","3.8840","3.9225","3.7900","","0.20%"
"2016-06-03","3.8086","3.8840","3.9203","3.8293","","-0.20%"
"2016-06-02","3.8162","3.8840","3.9333","3.8075","","0.00%"
"2016-06-01","3.8162","3.8840","3.9075","3.8000","","0.20%"
"2016-05-31","3.8086","3.8840","3.9100","3.7875","","-1.71%"
"2016-05-30","3.8750","3.8840","3.8903","3.8000","","1.44%"
"2016-05-27","3.8200","3.8840","3.9025","3.8281","","-0.96%"
"2016-05-26","3.8570","3.8300","3.9385","3.8000","","1.17%"
"2016-05-25","3.8124","3.8300","3.8613","3.8237","","-0.10%"
"2016-05-24","3.8162","3.8300","3.9000","3.8175","","0.26%"
"2016-05-23","3.8062","3.8300","3.8975","3.8125","","-1.42%"
"2016-05-20","3.8611","3.8300","3.8775","3.8100","","1.34%"
"2016-05-19","3.8100","3.8400","3.8625","3.7981","","-0.52%"
"2016-05-18","3.8300","3.8300","3.8660","3.7962","","1.42%"
"2016-05-17","3.7762","3.8300","3.8895","3.7800","","-0.92%"
"2016-05-16","3.8112","3.8300","3.8777","3.7850","","0.03%"
"2016-05-13","3.8100","3.8166","3.8675","3.8025","","0.26%"
"2016-05-12","3.8000","3.8300","3.8738","3.7850","","0.20%"
"2016-05-11","3.7924","3.8300","3.8588","3.7650","","0.70%"
"2016-05-10","3.7662","3.8300","3.9163","3.7831","","-1.28%"
"2016-05-09","3.8150","3.8300","3.8438","3.7850","","-0.13%"
"2016-05-06","3.8199","3.8300","3.8575","3.8000","","1.63%"
"2016-05-05","3.7586","3.8300","3.8575","3.7750","","-0.10%"
"2016-05-04","3.7624","3.8300","3.8525","3.7800","","0.00%"
"2016-05-03","3.7624","3.8300","3.8550","3.7682","","-0.27%"
"2016-05-02","3.7724","3.8300","3.8613","3.7800","","-0.10%"
"2016-04-29","3.7762","3.8300","3.8375","3.7600","","0.00%"
"2016-04-28","3.7762","3.8300","3.8525","3.7850","","-0.53%"
"2016-04-27","3.7962","3.8300","3.8625","3.7862","","0.00%"
"2016-04-26","3.7962","3.8300","3.8704","3.7800","","-0.36%"
"2016-04-25","3.8100","3.8300","3.8375","3.7650","","0.56%"
"2016-04-22","3.7886","3.8300","3.8550","3.7900","","-1.08%"
"2016-04-21","3.8300","3.8300","3.8588","3.8025","","0.36%"
"2016-04-20","3.8162","3.8300","3.8550","3.7904","","0.16%"
"2016-04-19","3.8100","3.8158","3.8525","3.7875","","-0.16%"
"2016-04-18","3.8162","3.8158","3.8614","3.8131","","0.26%"
"2016-04-15","3.8062","3.8500","3.8650","3.8131","","0.36%"
"2016-04-14","3.7924","3.8500","3.8625","3.8112","","-0.35%"
"2016-04-13","3.8058","3.8500","3.8689","3.8150","","-0.01%"
"2016-04-12","3.8062","3.8500","3.8620","3.7900","","-0.10%"
"2016-04-11","3.8100","3.8450","3.9700","3.8125","","-0.39%"
"2016-04-08","3.8250","3.8450","3.8700","3.7900","","0.13%"
"2016-04-07","3.8200","3.8450","3.9163","3.7785","","0.00%"
"2016-04-06","3.8200","3.9650","3.9650","3.7950","","0.26%"
"2016-04-05","3.8100","3.8550","3.8900","3.7863","","0.00%"
"2016-04-04","3.8100","3.9650","3.9650","3.7975","","0.01%"
"2016-04-01","3.8096","3.8400","3.8800","3.7810","","0.09%"
"2016-03-31","3.8062","3.9650","3.9650","3.8100","","-0.42%"
"2016-03-30","3.8224","3.9650","3.9650","3.7500","","0.14%"
"2016-03-29","3.8172","3.9650","3.9800","3.7725","","0.13%"
"2016-03-28","3.8124","3.9650","3.9650","3.8412","","-0.46%"
"2016-03-25","3.8300","3.9650","3.9650","3.8450","","0.46%"
"2016-03-24","3.8124","3.9650","4.0100","3.7860","","-0.23%"
"2016-03-23","3.8210","3.9650","3.9650","3.7725","","-0.23%"
"2016-03-22","3.8300","3.9650","3.9650","3.8350","","0.56%"
"2016-03-21","3.8086","3.9650","3.9650","3.7750","","-0.62%"
"2016-03-18","3.8324","3.9650","3.9650","3.7650","","0.56%"
"2016-03-17","3.8112","3.9650","3.9850","3.8306","","-0.75%"
"2016-03-16","3.8400","3.9650","3.9650","3.7935","","0.00%"
"2016-03-15","3.8400","3.9650","3.9650","3.8250","","0.36%"
"2016-03-14","3.8262","3.9650","3.9650","3.8275","","-0.16%"
"2016-03-11","3.8324","3.9650","3.9850","3.7965","","-0.26%"
"2016-03-10","3.8424","3.9650","3.9850","3.8015","","0.41%"
"2016-03-09","3.8268","3.9650","3.9650","3.8250","","-0.50%"
"2016-03-08","3.8462","3.9650","3.9650","3.8200","","0.36%"
"2016-03-07","3.8324","3.9650","3.9908","3.8100","","-0.36%"
"2016-03-04","3.8462","3.9650","3.9850","3.8175","","-0.36%"
"2016-03-03","3.8600","3.9650","3.9850","3.7950","","-1.53%"
"2016-03-02","3.9200","3.9650","3.9850","3.8250","","0.00%"
"2016-03-01","3.9200","3.9650","3.9650","3.8675","","2.18%"
"2016-02-29","3.8362","3.9650","3.9958","3.8575","","-1.66%"
"2016-02-26","3.9011","3.9650","3.9900","3.8581","","-0.38%"
"2016-02-25","3.9161","3.9650","3.9900","3.8300","","0.10%"
"2016-02-24","3.9122","3.9650","4.0250","3.8600","","-1.26%"
"2016-02-23","3.9620","3.9650","4.0250","3.8613","","-0.10%"
"2016-02-22","3.9660","3.9650","3.9852","3.8300","","0.10%"
"2016-02-19","3.9620","3.9650","3.9950","3.8300","","-0.10%"
"2016-02-18","3.9660","3.9800","3.9950","3.9150","","0.10%"
"2016-02-17","3.9620","3.9650","3.9914","3.8750","","0.50%"
"2016-02-16","3.9422","3.9650","3.9950","3.9350","","-0.45%"
"2016-02-15","3.9600","3.9650","4.0000","3.9200","","-0.25%"
"2016-02-12","3.9700","3.9650","4.0450","3.8650","","0.25%"
"2016-02-11","3.9600","3.9750","4.0225","3.9323","","2.49%"
"2016-02-10","3.8639","3.9650","4.0100","3.8920","","-0.84%"
"2016-02-09","3.8968","3.9650","4.0200","3.9100","","-0.10%"
"2016-02-08","3.9007","3.9650","4.0200","3.9000","","1.58%"
"2016-02-05","3.8400","3.9650","4.0300","3.8412","","-3.76%"
"2016-02-04","3.9900","3.9650","4.0350","3.8550","","0.00%"
"2016-02-03","3.9900","3.9650","4.0400","3.8650","","0.55%"
"2016-02-02","3.9680","3.9650","4.0700","3.8550","","-0.30%"
"2016-02-01","3.9800","3.9650","4.0750","3.8350","","1.12%"
"2016-01-29","3.9361","3.9700","4.0800","3.9250","","-0.50%"
"2016-01-28","3.9560","3.9650","4.0675","3.8412","","-0.25%"
"2016-01-27","3.9660","3.9650","4.0600","3.8750","","0.50%"
"2016-01-26","3.9461","3.9650","4.1350","3.8100","","-0.10%"
"2016-01-25","3.9500","3.9650","4.0754","3.8000","","3.57%"
"2016-01-22","3.8138","3.9650","4.0300","3.8024","","-1.00%"
"2016-01-21","3.8522","3.9650","4.0155","3.8550","","1.14%"
"2016-01-20","3.8089","3.9650","4.0100","3.7924","","-0.45%"
"2016-01-19","3.8262","3.9650","4.0150","3.7950","","-2.39%"
"2016-01-18","3.9200","3.8100","4.0100","3.8000","","3.74%"
"2016-01-15","3.7786","3.8100","4.0190","3.7943","","-0.57%"
"2016-01-14","3.8003","3.8100","4.0600","3.7675","","-0.68%"
"2016-01-13","3.8262","3.8100","4.0200","3.7950","","1.26%"
"2016-01-12","3.7786","3.8100","3.9550","3.7900","","-0.26%"
"2016-01-11","3.7886","3.8100","3.9050","3.7675","","-0.72%"
"2016-01-08","3.8162","3.8100","3.8650","3.7900","","0.43%"
"2016-01-07","3.8000","3.8150","3.8850","3.7675","","-0.26%"
"2016-01-06","3.8100","3.8100","3.8800","3.7650","","0.26%"
"2016-01-05","3.8000","3.8300","3.8550","3.7563","","0.10%"
"2016-01-04","3.7962","3.8300","3.8550","3.7900","","0.43%"
"2016-01-01","3.7800","3.8100","3.8800","3.8200","","-0.53%"
"2015-12-31","3.8000","3.8300","3.8530","3.7850","","0.10%"
"2015-12-30","3.7962","3.8300","3.8550","3.7850","","-0.10%"
"2015-12-29","3.8000","3.8300","3.8550","3.7513","","-0.26%"
"2015-12-28","3.8100","3.8300","3.8450","3.7722","","0.79%"
"2015-12-25","3.7800","3.7800","3.7800","3.7800","","-0.53%"
"2015-12-24","3.8000","3.8150","3.8498","3.7950","","-0.51%"
"2015-12-23","3.8195","3.8012","3.8500","3.7960","","0.25%"
"2015-12-22","3.8100","3.8300","3.8550","3.7863","","1.28%"
"2015-12-21","3.7620","3.8300","3.8550","3.7600","","0.15%"
"2015-12-18","3.7562","3.8300","3.8485","3.7781","","-0.89%"
"2015-12-17","3.7900","3.8300","3.8550","3.7605","","0.00%"
"2015-12-16","3.7900","3.7180","3.8400","3.7072","","4.10%"
"2015-12-15","3.6407","3.8300","3.8650","3.7254","","-2.97%"
"2015-12-14","3.7521","3.8300","3.8600","3.7811","","-1.26%"
"2015-12-11","3.8000","3.8300","3.8625","3.7900","","0.74%"
"2015-12-10","3.7719","3.8300","3.8575","3.7500","","2.57%"
"2015-12-09","3.6775","3.8300","3.8550","3.7388","","-3.22%"
"2015-12-08","3.8000","3.8300","3.8500","3.7450","","1.78%"
"2015-12-07","3.7334","3.8300","3.8538","3.7617","","1.04%"
"2015-12-04","3.6950","3.8300","3.8350","3.7475","","-2.25%"
"2015-12-03","3.7800","3.8300","3.8425","3.7481","","1.49%"
"2015-12-02","3.7244","3.8300","3.8450","3.7481","","0.00%"
"2015-12-01","3.7244","3.8300","3.8500","3.7481","","-0.24%"
"2015-11-30","3.7334","3.8300","3.8575","3.7004","","-2.01%"
"2015-11-27","3.8100","3.8300","3.8575","3.7662","","1.87%"
"2015-11-26","3.7400","3.8300","3.8575","3.7650","","3.87%"
"2015-11-25","3.6007","3.8300","3.8563","3.7004","","-5.74%"
"2015-11-24","3.8200","3.8300","3.8875","3.7369","","2.02%"
"2015-11-23","3.7445","3.7750","3.8600","3.7723","","-1.48%"
"2015-11-20","3.8009","3.7750","3.8500","3.7296","","3.36%"
"2015-11-19","3.6775","3.8270","3.8900","3.7388","","-1.00%"
"2015-11-18","3.7146","3.7900","3.8775","3.7500","","-2.25%"
"2015-11-17","3.8000","3.7900","3.8550","3.7388","","0.00%"
"2015-11-16","3.8000","3.7900","3.8600","3.7700","","0.00%"
"2015-11-13","3.8000","3.7900","3.8500","3.7275","","-0.26%"
"2015-11-12","3.8100","3.7900","3.8400","3.7625","","0.13%"
"2015-11-11","3.8050","3.7900","3.8550","3.7625","","0.13%"
"2015-11-10","3.8000","3.7900","3.8900","3.7700","","1.28%"
"2015-11-09","3.7521","3.7950","3.8400","3.7700","","0.00%"
"2015-11-06","3.7521","3.8900","3.8900","3.7117","","-0.99%"
"2015-11-05","3.7896","3.8900","3.8900","3.7350","","-0.25%"
"2015-11-04","3.7992","3.8900","3.8900","3.7275","","-0.79%"
"2015-11-03","3.8296","3.8900","3.8900","3.7325","","-1.03%"
"2015-11-02","3.8696","3.8050","3.9150","3.7400","","5.16%"
"2015-10-30","3.6796","3.8350","3.9075","3.7398","","-2.39%"
"2015-10-29","3.7696","3.8100","3.9000","3.7300","","0.01%"
"2015-10-28","3.7692","3.8250","3.9000","3.7250","","-0.80%"
"2015-10-27","3.7996","3.8250","3.8750","3.7250","","0.80%"
"2015-10-26","3.7696","3.8250","3.8950","3.7250","","0.83%"
"2015-10-23","3.7384","3.8250","3.8850","3.7605","","-1.09%"
"2015-10-22","3.7796","3.8300","3.9000","3.7325","","-0.54%"
"2015-10-21","3.8000","3.8600","3.8950","3.7150","","-1.80%"
"2015-10-20","3.8696","3.9000","3.9150","3.7500","","-0.01%"
"2015-10-19","3.8700","3.8200","3.9150","3.7650","","2.95%"
"2015-10-16","3.7592","3.8200","3.9000","3.7525","","0.56%"
"2015-10-15","3.7384","3.7504","3.8875","3.6906","","-1.36%"
"2015-10-14","3.7900","3.7700","3.8800","3.6775","","1.37%"
"2015-10-13","3.7388","3.7700","3.8500","3.6350","","-1.35%"
"2015-10-12","3.7900","3.7700","3.9400","3.6650","","1.08%"
"2015-10-09","3.7496","3.7700","3.8250","3.7250","","0.27%"
"2015-10-08","3.7396","3.7900","3.9300","3.7150","","1.00%"
"2015-10-07","3.7026","3.9300","3.9300","3.7100","","-0.76%"
"2015-10-06","3.7309","3.9050","3.9052","3.6900","","1.11%"
"2015-10-05","3.6900","3.7950","3.8250","3.6700","","1.37%"
"2015-10-02","3.6400","3.7138","3.8150","3.6634","","-0.09%"
"2015-10-01","3.6432","3.7950","3.9052","3.6150","","-2.33%"
"2015-09-30","3.7300","3.7600","3.9054","3.6750","","-0.43%"
"2015-09-29","3.7462","3.7950","3.9400","3.6150","","-0.07%"
"2015-09-28","3.7488","3.8000","3.9081","3.7050","","-1.35%"
"2015-09-25","3.8000","3.9000","3.9500","3.7436","","-0.78%"
"2015-09-24","3.8300","3.8550","3.9150","3.8300","","0.02%"
"2015-09-23","3.8292","3.9000","3.9228","3.7250","","-0.27%"
"2015-09-22","3.8396","3.8900","4.0150","3.7750","","-1.27%"
"2015-09-21","3.8888","4.0200","4.0300","3.8504","","-0.03%"
"2015-09-18","3.8900","4.0200","4.0950","3.8300","","-0.24%"
"2015-09-17","3.8992","4.0200","4.1350","3.8650","","-2.28%"
"2015-09-16","3.9900","4.0200","4.1050","3.8200","","1.53%"
"2015-09-15","3.9300","3.9050","4.1150","3.8750","","2.39%"
"2015-09-14","3.8384","4.0200","4.0900","3.8667","","-0.02%"
"2015-09-11","3.8392","3.8950","4.1150","3.8696","","-0.02%"
"2015-09-10","3.8400","3.9050","4.0700","3.7150","","0.00%"
"2015-09-09","3.8400","3.9050","4.0725","3.7063","","0.01%"
"2015-09-08","3.8396","4.0500","4.0500","3.7500","","1.04%"
"2015-09-07","3.8000","3.8200","4.0500","3.7000","","1.33%"
"2015-09-04","3.7500","3.8500","3.8750","3.6250","","0.81%"
"2015-09-03","3.7200","3.8500","3.8650","3.6850","","0.54%"
"2015-09-02","3.7000","3.9100","3.9350","3.6600","","-1.86%"
"2015-09-01","3.7700","3.9000","3.9738","3.7000","","-2.08%"
"2015-08-31","3.8500","4.0200","4.2000","3.8500","","-3.27%"
"2015-08-28","3.9800","4.0900","4.2250","3.9700","","-1.73%"
"2015-08-27","4.0500","4.3000","4.3248","4.0250","","-4.71%"
"2015-08-26","4.2500","4.2400","4.3596","4.1050","","-0.45%"
"2015-08-25","4.2692","4.2800","4.3650","4.1525","","1.06%"
"2015-08-24","4.2246","4.2500","4.3900","4.1350","","0.72%"
"2015-08-21","4.1946","4.2000","4.3248","4.0200","","0.12%"
"2015-08-20","4.1896","4.0200","4.3000","3.9650","","2.20%"
"2015-08-19","4.0996","4.1300","4.2150","3.9900","","-0.50%"
"2015-08-18","4.1200","4.0200","4.1800","3.9500","","0.62%"
"2015-08-17","4.0946","4.0200","4.1725","3.9600","","0.12%"
"2015-08-14","4.0896","4.0200","4.1577","3.9700","","0.37%"
"2015-08-13","4.0746","4.0200","4.1650","3.8750","","2.34%"
"2015-08-12","3.9814","4.0200","4.1500","3.8850","","1.58%"
"2015-08-11","3.9196","4.0200","4.0800","3.8448","","0.51%"
"2015-08-10","3.8996","3.9050","4.0125","3.8000","","0.01%"
"2015-08-07","3.8992","3.8500","4.0100","3.7400","","2.07%"
"2015-08-06","3.8200","3.8500","3.9250","3.7250","","0.53%"
"2015-08-05","3.8000","3.8652","3.9056","3.7250","","0.82%"
"2015-08-04","3.7692","3.8500","3.8806","3.7250","","-0.01%"
"2015-08-03","3.7696","3.8200","3.8800","3.5500","","-0.01%"
"2015-07-31","3.7700","3.7700","3.8800","3.6500","","1.35%"
"2015-07-30","3.7196","3.8000","3.9000","3.5750","","1.92%"
"2015-07-29","3.6496","3.7900","3.8000","3.5500","","0.00%"
"2015-07-28","3.6496","3.7000","3.7500","3.3250","","3.69%"
"2015-07-27","3.5196","3.5500","3.6500","3.3500","","5.06%"
"2015-07-24","3.3500","3.4500","3.5750","3.3241","","1.57%"
"2015-07-23","3.2982","3.3500","3.5800","3.2500","","-0.03%"
"2015-07-22","3.2991","3.3000","3.4500","3.2500","","1.05%"
"2015-07-21","3.2647","3.3000","3.3750","3.1750","","0.46%"
"2015-07-20","3.2497","3.3000","3.3454","3.2100","","-1.22%"
"2015-07-17","3.2897","3.3500","3.3825","3.2400","","-0.30%"
"2015-07-16","3.2997","3.5000","3.5000","3.2200","","-2.95%"
"2015-07-15","3.4000","3.5000","3.5199","3.3500","","0.00%"
"2015-07-14","3.4000","3.4600","3.5199","3.3150","","-1.15%"
"2015-07-13","3.4397","3.4500","3.5500","3.3400","","-0.29%"
"2015-07-10","3.4497","3.5500","3.6250","3.3500","","-1.43%"
"2015-07-09","3.4996","3.7000","3.7500","3.4500","","-5.42%"
"2015-07-08","3.7000","3.9504","4.0500","3.6500","","-4.87%"
"2015-07-07","3.8896","3.9200","4.1050","3.8000","","-0.51%"
"2015-07-06","3.9096","4.0200","4.2500","3.8648","","-3.47%"
"2015-07-03","4.0500","4.2200","4.2650","3.9400","","-3.57%"
"2015-07-02","4.2000","4.3650","4.3900","4.2500","","-3.11%"
"2015-07-01","4.3350","4.3400","4.4000","4.3400","","-0.10%"
"2015-06-30","4.3392","4.3800","4.4050","4.3350","","-0.75%"
"2015-06-29","4.3721","4.4000","4.4056","4.3350","","-0.39%"
"2015-06-26","4.3892","4.4150","4.4190","4.3350","","0.10%"
"2015-06-25","4.3846","4.4150","4.4256","4.3350","","-0.10%"
"2015-06-24","4.3892","4.3500","4.4254","4.3100","","0.22%"
"2015-06-23","4.3796","4.4150","4.4215","4.3550","","0.00%"
"2015-06-22","4.3796","4.4000","4.4250","4.3400","","0.11%"
"2015-06-19","4.3750","4.3900","4.4100","4.2900","","0.46%"
"2015-06-18","4.3550","4.3900","4.4000","4.2658","","1.75%"
"2015-06-17","4.2800","4.4000","4.4025","4.2350","","-1.27%"
"2015-06-16","4.3350","4.3900","4.4000","4.2400","","0.23%"
"2015-06-15","4.3250","4.3400","4.4300","4.1850","","0.12%"
"2015-06-12","4.3200","4.3200","4.3425","4.2350","","0.58%"
"2015-06-11","4.2950","4.2650","4.3400","4.2100","","1.30%"
"2015-06-10","4.2400","4.2600","4.2675","4.1800","","0.47%"
"2015-06-09","4.2200","4.2250","4.2700","4.1575","","0.48%"
"2015-06-08","4.2000","4.1900","4.2325","4.1150","","2.19%"
"2015-06-05","4.1100","4.1650","4.2025","4.0475","","-0.96%"
"2015-06-04","4.1500","4.0200","4.1875","4.0200","","1.22%"
"2015-06-03","4.1000","4.0200","4.1750","4.0200","","-0.24%"
"2015-06-02","4.1100","4.0200","4.1200","4.0100","","0.74%"
"2015-06-01","4.0800","4.0200","4.1100","4.0000","","0.49%"
"2015-05-29","4.0600","4.0200","4.0875","3.9950","","0.00%"
"2015-05-28","4.0600","4.0200","4.0825","4.0100","","0.00%"
"2015-05-27","4.0600","4.0200","4.1500","4.0063","","0.50%"
"2015-05-26","4.0400","4.0200","4.0600","4.0063","","0.00%"
"2015-05-25","4.0400","4.0200","4.0500","4.0200","","1.00%"
"2015-05-22","4.0000","4.0200","4.0500","3.9353","","-0.50%"
"2015-05-21","4.0200","4.0200","4.0300","3.9353","","0.25%"
"2015-05-20","4.0100","4.0200","4.0200","3.9353","","0.00%"
"2015-05-19","4.0100","4.0050","4.0250","3.9150","","0.63%"
"2015-05-18","3.9850","3.9550","4.0125","3.9100","","1.27%"
"2015-05-15","3.9350","3.9925","4.0000","3.8975","","0.00%"
"2015-05-14","3.9350","3.8850","3.9900","3.8775","","0.00%"
"2015-05-13","3.9350","3.9160","3.9575","3.8625","","1.00%"
"2015-05-12","3.8960","3.8800","3.9518","3.8557","","0.41%"
"2015-05-11","3.8800","3.8800","3.8938","3.8550","","0.39%"
"2015-05-08","3.8650","3.8650","3.8925","3.8550","","0.39%"
"2015-05-07","3.8500","3.8800","3.8858","3.8468","","0.13%"
"2015-05-06","3.8450","3.8500","3.8820","3.7900","","-0.21%"
"2015-05-05","3.8530","3.8600","3.8815","3.8450","","0.47%"
"2015-05-04","3.8350","3.8600","3.8750","3.8375","","0.13%"
"2015-05-01","3.8300","3.8500","3.8500","3.8500","","0.00%"
"2015-04-30","3.8300","3.8600","3.8675","3.8375","","0.00%"
"2015-04-29","3.8300","3.8550","3.8650","3.8325","","0.00%"
"2015-04-28","3.8300","3.8600","3.8750","3.8275","","0.00%"
"2015-04-27","3.8300","3.8600","3.8725","3.8325","","0.00%"
"2015-04-24","3.8300","3.8600","3.8700","3.8375","","0.00%"
